cand_id,last_name,first_name,twitterbirth,twitter,facebookdate,facebook,facebookjan,youtubebirth,youtube,cand_ici,cand_pty_affiliation,ttl_receipts,trans_from_auth,ttl_disb,trans_to_auth,coh_bop,coh_cop,cand_contrib,cand_loans,other_loans,cand_loan_repay,other_loan_repay,debts_owed_by,ttl_indiv_contrib,other_pol_cmte_contrib,pol_pty_contrib,indiv_refunds,cmte_refunds,opp_fund,age,gender,gen_election
H0CO04122,GARDNER,CORY SCOTT REP.,1/7/11,0,4/3/12,0,0,6-Jan-11,0,C,REP,2426591,55782.34,2407602.5,0,0,18988.631,0,0,0,0,0,103062.26,1735291.5,608763.69,5312.5,14595.02,1200,3601721,53,F,W
H0SD00054,NOEM,KRISTI LYNN,1/7/11,0,2/15/10,1,1,7-Jan-11,0,C,REP,2295249,73531.992,2284548,0,0,10701.03,13263.66,0,0,0,0,0,1922354.5,259777.91,18350,21758.789,0,2093834.5,39,F,W
H0NJ03153,RUNYAN,JON,6/1/11,0,12/23/09,1,1,3-Feb-11,0,C,REP,1623453.3,0,1618072.8,0,0,5380.54,50000,350000,0,1.00E+05,0,338529.06,980303.25,243150,0,2950,1400,3308042.8,50,M,W
H0PA03271,KELLY,GEORGE J JR,NA,0,NA,0,0,NA,0,C,REP,1335429.5,0,1306959.9,0,0,28469.689,0,451500,0,71500,0,382720,600979.75,271799.72,10000,400,1000,2028693,52,F,W
H0ND00135,BERG,RICHARD A,NA,0,NA,0,0,NA,0,C,REP,2120919.8,0,2094846.8,0,0,26073.1,24694.551,1.00E+05,0,0,0,154250,1620465.6,366219.78,8199.0703,9400,6000,3048386.3,57,M,W
H8MD01094,HARRIS,ANDREW P,11/20/12,0,1/12/13,0,0,7-Mar-12,0,C,REP,2359142.3,0,2383184,0,64343.871,40302.121,0,20000,28300,0,23500,97480.117,1873198.1,426693,7200,12128.54,0,2702704.8,41,M,W
H0MS04120,PALAZZO,STEVEN MCCARTY,5/16/11,0,3/3/10,1,1,8-Feb-11,0,C,REP,1111452.9,0,1058475.8,20000,0,52977.051,0,32000,0,32000,0,21824.869,816685.69,241750.55,16410,3795,0,828148.13,56,M,W
H0IN09070,YOUNG,TODD CHRISTOPHER,1/4/11,0,1/25/12,0,0,6-Jan-11,0,C,REP,1964851.8,14701.88,1950158.9,0,0,14692.86,0,0,0,0,0,0,1708885.4,223358.41,6000,18200,0,2178541.8,56,M,W
H0IN03198,STUTZMAN,MARLIN A,3/15/09,1,5/20/10,1,1,6-May-11,0,C,REP,597305.69,0,596782.75,0,0,522.94,0,0,0,0,0,8070,344895.38,247410.31,5000,650,500,1372445.5,59,M,W
H0IL11052,KINZINGER,ADAM,12/9/08,1,1/21/09,1,1,30-Mar-09,1,C,REP,1881629.3,65612.07,1827192,0,0,38398.422,6369.5098,0,0,0,0,27500,1342045,458074.5,7625,11625,2000,2702605.8,51,F,W
H8OH15076,STIVERS,STEVE MR.,11/3/10,0,5/12/08,1,1,4-Jan-11,0,C,REP,2740057.5,36940.551,2739088.3,3300,9095.8203,10065.21,2000,0,0,0,0,40605.691,1577831.3,1122451.9,0,16075,10400,2682868.5,60,F,W
H0OH16097,RENACCI,JAMES B,1/11/11,0,12/1/09,1,1,11-Jan-11,0,C,REP,2453260,95402.391,2403263.5,0,0,49996.52,17450,734950,0,0,0,375221.97,1184411.8,378880,41076.25,800,0,2074690,40,M,W
H8NY24066,HANNA,RICHARD,2/2/10,1,1/10/11,0,1,12-Jan-11,0,C,REP,1284980.3,0,1265198,0,9959.5801,29741.9,16688.289,254000,0,0,0,536515,792039.38,215752.61,6500,1730,5000,1863853.8,50,M,W
H0MI13398,CLARKE,HANSEN,NA,0,NA,0,0,NA,0,C,DEM,634548.94,0,421509.78,0,0,213039.16,0,58650,19200,77500,0,6110,382443.31,174250,0,0,0,33160.375,64,F,W
H0GA08099,SCOTT,JAMES AUSTIN,NA,0,NA,0,0,NA,0,C,REP,1035300.4,32466.859,1024630.8,0,0,10669.68,0,56080,0,0,0,98789.133,714909,231644,200,4763,100,1496152,61,M,W
H0PA10078,MARINO,THOMAS ANTHONY,1/19/11,0,9/20/12,0,0,#VALUE!,0,C,REP,714385.38,0,705071,0,0,9184.3604,0,614.5,0,614.5,0,8500,567130.38,134486.2,10000,5878.1899,0,1617153.6,50,M,W
H4AZ06045,SCHWEIKERT,DAVID,2/2/09,1,1/6/11,0,1,1-Jan-11,0,C,REP,1732731.5,31810.279,1721363.6,0,4715.4702,16083.33,50000,250000,0,0,0,523000,1067174.9,315072.06,8581,2400,0,2174509,69,M,W
H0SC04257,GOWDY,TREY,3/3/09,1,1/11/11,0,1,12-Jan-11,0,C,REP,942671.75,0,867204.5,0,0,75467.273,0,0,0,0,0,0,745234.94,197436.84,0,2400,2500,35341.688,50,M,W
H0OH06189,JOHNSON,BILL,11/3/10,0,12/17/09,1,1,21-Nov-10,0,C,REP,700674.88,0,668669.63,0,0,32005.289,9771.6299,59050,0,29000,0,55050,468416.34,160780,430,100,0,1072479.5,66,M,W
H0TN04195,DESJARLAIS,SCOTT EUGENE,1/7/11,0,1/1/10,1,1,11-Jan-11,0,C,REP,973111.31,0,957680.19,0,0,15431.14,4800,34400,0,34400,0,0,732111.31,191700,10100,2400,0,1488038,66,M,W
H0MS01043,NUNNELEE,PATRICK ALAN,1/19/11,0,1/13/11,0,1,13-Jan-11,0,C,REP,1739384,34749.609,1617120.1,0,0,122263.85,100,0,6798.98,0,6798.98,0,1365524.8,318739,6449,11550,375,1875063,51,M,W
H0AL02087,ROBY,MARTHA,8/1/09,1,6/1/09,1,1,NA,0,C,REP,1253557.1,55611.07,1240275.6,0,0,13281.47,0,0,0,0,0,234.34,825430.31,361615.69,10900,4010,2000,1413031.9,57,M,W
H2NM02126,PEARCE,STEVAN E.,1/7/11,0,11/11/09,1,1,14-Jan-11,0,C,REP,2451279,0,2417905.5,0,0,33373.59,2650,0,0,0,0,0,1958483.4,465405.13,14000,600,0,2088025,60,M,W
H2HI02110,HANABUSA,COLLEEN WAKAKO,1/8/11,0,9/11/10,1,1,20-Jan-11,0,C,DEM,2448639.3,0,2384717.5,0,97.059998,64018.738,0,13785,0,0,0,167001.67,1741317.5,689673.75,3862.95,3800,2400,2698779.8,71,M,W
H0TX17104,FLORES,BILL,12/12/09,1,3/29/10,1,1,19-Jan-11,0,C,REP,3433415.5,18081.57,3389497.5,0,0,43918.031,236226.56,1329750,0,79750,0,730023.75,1522395.3,297897.34,13755.2,6400,2600,3686767.5,58,M,W
H0IL08090,WALSH,JOE,NA,0,NA,0,0,NA,0,C,REP,646793.81,17444.189,624902.81,0,0,21890.98,0,35500,0,22100,0,361739.53,528560.06,40199,5000,2187.8601,2400,2292879.3,47,F,W
H0IL17059,SCHILLING,ROBERT T MR.,NA,0,NA,0,0,NA,0,C,REP,1127489.5,14480.5,1117730.5,93000,0,9759.0303,0,10000,0,10000,0,54038.5,811487.5,255557.41,34951.5,3318,0,1364578.5,60,M,W
H0WI08075,RIBBLE,REID,1/4/11,0,1/31/09,1,1,4-Jan-11,0,C,REP,1315833.4,7419.1802,1307779.8,0,0,8053.6802,24153.82,94900,0,20000,0,171898.66,904751.44,274900,9650,6860,0,2096970.6,60,M,W
H8LA02054,RICHMOND,CEDRIC L,3/17/11,0,3/17/11,0,0,#VALUE!,0,C,DEM,1139878.6,0,1134506.1,0,-2101.1899,3271.3601,0,4000,0,0,0,236825.77,702934.75,431937.94,0,2600,0,2097195,42,M,W
H0MN08115,CRAVAACK,CHIP,NA,0,NA,0,0,NA,0,C,REP,659647.94,0,630727.88,0,0,28920.109,4500,0,0,0,0,0,563324.63,85985,0,0,0,1760863,75,M,W
H0NY20095,GIBSON,CHRIS P,1/6/11,0,1/6/11,0,1,10-Feb-11,0,C,REP,1765218.9,125245.59,1734218.6,0,0,31000.189,9900,50000,0,0,0,50000,1304819.5,249662.7,24200,6269,500,5616128.5,43,F,W
H4TX28046,CANSECO,FRANCISCO 'QUICO',NA,0,NA,0,0,NA,0,C,REP,1931185.5,15930.28,1822565.5,0,32343.77,140963.75,0,597550,0,362105,0,1146250,1009610.9,263054.19,37050,800,0,1784882.8,63,M,W
H0NC02059,ELLMERS,RENEE JACISIN,11/9/10,0,12/6/10,0,1,7-Feb-11,0,C,REP,1139876.4,1129.74,908108.31,0,0,231768.09,0,21500,0,21500,0,40226.898,668267.13,44000,775,0,0,1414630.1,68,M,W
H0MO04086,HARTZLER,VICKY,9/9/09,1,5/12/11,0,0,9-Feb-11,0,C,REP,1478529.5,0,1456175.8,0,0,22353.82,24636.5,105000,0,105000,0,157136.84,1060367.5,269919.59,0,6885,2000,2924407.5,78,M,W
H0NY13074,GRIMM,MICHAEL,1/7/11,0,2/18/10,1,1,11-Jan-11,0,C,REP,1278331.6,11443.92,1249138.9,0,0,29192.75,17929.02,0,0,0,0,95128.773,1095128.9,151750,1000,9600,0,2728803.5,52,M,W
H0VA09055,GRIFFITH,H MORGAN,1/4/11,0,3/27/10,1,1,7-Jan-11,0,C,REP,1075273,17212.811,1029522.5,0,0,45750.578,0,0,0,0,0,0,790081.69,265146.84,2750,0,0,2662659.3,63,M,W
H0FL24049,ADAMS,SANDY,NA,0,NA,0,0,NA,0,C,REP,1328777.6,44357.449,1266664.4,0,0,62113.199,0,1.00E+05,0,0,0,100850,660007.38,432931.94,5000,0,0,2540354,65,F,W
H2PA11098,BARLETTA,LOU,12/12/09,1,6/9/08,1,1,11-Jan-11,0,C,REP,1290913.4,7869.6201,1291165.5,0,9406.2598,9154.1699,0,48500,0,37000,0,258495.3,899626.13,318591.78,16000,550,3000,1877477.1,72,M,W
H0NH01217,GUINTA,FRANK,NA,0,NA,0,0,NA,0,C,REP,1559292.3,5000,1558944.5,0,0,347.82001,0,355000,0,19500,0,335500,853036,340519.88,5000,850,0,1647774.3,57,F,W
H0AZ01259,GOSAR,PAUL ANTHONY ANTHONY,1/20/11,0,2/1/11,0,0,20-Jan-11,0,C,REP,1173026.3,37557.859,1172286.6,0,0,739.51001,19496.699,4000,0,4000,0,58770.781,761949.75,330100,16291.25,5024,5166.6499,1992860,59,F,W
H0WV01072,MCKINLEY,DAVID B,1/19/11,0,1/4/10,1,1,23-Mar-11,0,C,REP,1783038.9,0,1705723.8,0,0,77315.07,140614.2,670000,0,0,0,670000,656136.25,307885.78,5000,4100,0,1464376.1,66,M,W
H0IL14080,HULTGREN,RANDY,9/9/09,1,12/4/09,1,1,13-Jan-11,0,C,REP,1692317.9,9919.1904,1649532.6,0,0,42785.262,0,32300,0,31500,0,38088.02,1239729.6,392766.63,7800,675,4400,3910302,54,M,W
H0FL02110,SOUTHERLAND,WILLIAM STEVE II,1/13/11,0,11/23/09,1,1,13-Jan-11,0,C,REP,1291070.8,62063.191,1290928.8,0,0,141.94,28500,0,0,0,0,0,950065.88,241014.09,6950,1000,0,2751749.3,64,M,W
H4MI07103,WALBERG,TIMOTHY L.,1/13/11,0,6/19/08,1,1,13-Jan-11,0,C,REP,1678049.1,44357.461,1647379,0,21617.48,52287.66,5500,0,0,0,0,71995,1168733.9,434981.72,11250,1550,0,3272584.5,48,M,W
H0NV03058,HECK,JOE,12/2/10,0,6/5/09,1,1,10-Jan-11,0,C,REP,1563855.6,95232.5,1409242.3,0,0,154613.44,3554.76,26000,0,26000,0,203150.95,919199.5,507686.91,10000,5285,1000,2590868,59,F,W
H0TX27061,FARENTHOLD,RANDOLPH BLAKE,NA,0,NA,0,0,NA,0,C,REP,629930.69,0,562849.25,0,0,45861.398,4144.8501,150611.67,0,2400,0,169274.59,342408.56,61481.199,0,1038.6801,0,1260521.5,71,M,W
H0ID01253,LABRADOR,RAUL RAFAEL,2/2/11,0,3/1/11,0,0,14-Feb-11,0,C,REP,811288.25,0,771292.69,0,0,39995.559,0,1.00E+05,0,85000,0,25275.5,550565.5,149761.23,8518.3096,6995,300,2660429.5,67,M,W
H0OH18077,GIBBS,ROBERT BRIAN MR.,1/6/11,0,1/7/11,0,1,10-Jan-11,0,C,REP,1123243.8,23027.029,1090872.5,0,0,32370.41,0,30000,0,0,0,20000,728608.94,319045.5,0,4600,2000,2687568.5,48,M,W
H8ID02064,SIMPSON,MICHAEL K,9/21/09,1,7/16/09,1,1,1-Aug-09,1,I,REP,792074.25,0,854315.88,275000,121577.86,59336.219,0,0,0,0,0,0,267457.16,524574.19,0,0,0,2195,59,M,W
H2MI17023,LEVIN,SANDER M MR,3/22/09,1,7/25/08,1,1,15-Feb-07,1,I,DEM,2345154.8,0,2392309,0,98200.906,51046.73,0,0,0,0,0,0,946810.75,1394016.4,2500,0,6500,62174.25,78,M,W
H6CA07043,MILLER,GEORGE,7/9/07,1,10/7/09,1,1,12-Sep-06,1,I,DEM,972502.13,0,1008838.2,0,384186.63,347850.63,0,0,0,0,0,5495.4302,392348.25,570731.13,0,200,0,130514.5,64,M,W
H6OR03064,BLUMENAUER,EARL,8/23/08,1,2/1/08,1,1,7-Oct-08,1,I,DEM,1286059.1,83800,1230380.4,0,373530.28,429209,0,0,0,0,0,0,395250.81,794102.38,51.790001,4011.55,2000,162975.63,61,M,W
H6OH04082,JORDAN,JAMES D.,12/16/08,1,11/17/08,1,1,21-Oct-08,1,I,REP,850291.56,0,580466.31,0,573865.38,843690.63,0,0,0,0,0,0,425676.34,410923.69,3600,2600,500,8230,45,M,W
H2OK04055,COLE,TOM,3/6/09,1,12/1/10,0,1,7-Apr-08,1,I,REP,852383.63,4224,657762.06,0,355413.25,550034.75,0,0,0,0,0,0,500823.03,337900,0,1100,1000,0,60,M,W
H6VA10050,WOLF,FRANK R.,NA,0,3/5/10,1,1,9-May-07,1,I,REP,1365312.9,0,1305502.5,0,56113.711,115923.98,0,0,0,0,0,0,949422.44,397780,5250,200,250,616766,70,M,W
H2MD02160,RUPPERSBERGER,DUTCH,5/26/11,0,8/1/12,0,0,2-Nov-09,1,I,DEM,1137058.1,0,1334073,0,775840.13,578825.19,0,0,0,0,0,0,608640.44,525374.44,0,2400,0,223114.5,63,M,W
H6WV04057,RAHALL,NICK JOE II,NA,0,3/10/10,1,1,20-Jul-09,1,I,DEM,1261182,0,2149018,0,1358915.1,471078.97,0,0,0,0,0,0,521712.75,702842.5,0,200,0,1030436.3,60,M,W
H0MI08042,ROGERS,MICHAEL J,4/21/09,1,11/9/10,0,1,14-Feb-08,1,I,REP,1778686.6,17039.039,861381,0,171630.44,1088936,0,0,0,0,0,0,730054.81,1019641.3,160.41,4500,0,39574.625,46,M,W
H6MD03292,SARBANES,JOHN P. MR.,11/13/13,0,3/10/08,1,1,25-Jun-08,1,I,DEM,908856.5,0,829908.81,0,280419.38,359367.03,0,0,0,0,0,0,794606.5,114250,0,0,0,45015,47,M,W
H8MS03067,HARPER,GREGG,3/11/09,1,2/8/10,1,1,6-Feb-09,1,I,REP,715013.69,0,688958.63,0,17276.301,43331.328,0,0,0,0,0,0,493485.75,218401.59,2250,1000,500,0,53,M,W
H8NY20056,LOWEY,NITA M,12/1/10,0,4/2/10,1,0,6-Mar-08,1,I,DEM,2062770.4,0,2033256.5,0,714179.88,743693.81,0,0,0,0,0,0,1728538,321950,223.74001,500,0,30048,72,F,W
H6CA48039,CAMPBELL,JOHN BT III,2/7/11,0,6/1/09,1,1,7-Jan-08,1,I,REP,1547266.4,0,1098848.8,0,269444.97,717862.63,0,315000,0,315000,0,45730.719,673926.63,523906.19,0,100,0,704262.13,54,M,W
H4MA06033,TIERNEY,JOHN F,10/3/11,0,8/27/09,1,1,13-Apr-09,1,I,DEM,901893.31,0,1996269,0,1282611,188235.34,0,0,0,0,0,0,496795.69,334389.88,4323.9102,3,1000,827876.69,58,M,W
H4NC10047,MCHENRY,PATRICK TIMOTHY,3/30/09,1,5/16/08,1,1,4-Feb-09,1,I,REP,1015154.6,0,1002397.3,0,71500.508,84257.789,0,0,0,115500,90500,59500,463235.22,550372.75,112.79,200,4000,0,34,M,W
H2KY04071,DAVIS,GEOFFREY C.,NA,0,NA,0,0,NA,0,I,REP,1676564,9000,1600178.5,0,350349.88,426735.34,0,85400,85400,85400,170800,0,453455,963606.88,1241.74,0,0,444682.5,51,M,W
H0MN04049,MCCOLLUM,BETTY,3/6/12,0,2/22/11,0,0,NA,0,I,DFL,844300.69,0,862848.06,0,77255.578,58708.199,0,0,0,0,0,0,433357.06,410315.06,0,5750,1000,216531.81,55,F,W
H8CT01046,LARSON,JOHN B,6/24/09,1,6/15/09,1,1,8-Jun-09,1,I,DEM,2401251.5,0,2445769.8,0,461365,416846.75,0,0,0,0,0,2238.9199,1328690.5,1050815.9,125.61,11600,0,324688,61,M,W
H0WA02080,LARSEN,RICHARD RAY,11/3/11,0,7/29/10,1,1,29-Jul-10,1,I,DEM,2028596,0,2080325.9,0,265423.28,213693.39,0,0,0,0,0,0,902546,1119805.4,2558.9099,1500,1000,1120533.5,44,M,W
H0GA09030,GRAVES,JOHN THOMAS JR,9/13/10,1,6/24/10,1,1,25-Jun-10,1,I,REP,1312938.1,0,1309823.6,0,0,3114.52,0,0,0,0,0,99977.477,875715.88,434806.5,750,0,0,0,67,M,W
H4TX24094,MARCHANT,KENNY E MR.,3/12/09,1,7/9/10,1,1,18-Jun-10,1,I,REP,542264.63,0,463728.19,0,316081.84,394618.25,0,0,0,25000,0,0,156761.56,371436.5,250,0,0,0,58,M,W
H6CO01141,DEGETTE,DIANA L.,4/3/09,1,6/23/09,1,1,8-Nov-07,1,I,DEM,825015.69,16500,822288.5,0,106102.19,108829.34,0,0,0,0,0,0,305665.09,501306.81,292.32001,0,1591.42,210793,52,F,W
H8CA05035,PELOSI,NANCY,8/7/08,1,4/7/09,1,1,17-May-06,1,I,DEM,2597318.8,1147.36,2762400.3,0,315712.09,150630.52,0,0,0,0,0,0,1035867.4,1548100,2500,4880,2100,2438013.3,69,F,W
H8GA10049,BROUN,PAUL COLLINS,1/9/09,1,5/10/10,1,1,27-Nov-07,1,I,REP,2047417.1,23508.17,1979581,15000,32312.811,100148.84,0,0,0,133500,0,69000,1698457.6,294089.88,2700,8789.0498,0,220662.13,63,M,W
H2FL03056,BROWN,CORRINE,5/4/11,0,6/22/11,0,0,11-Jan-11,0,I,DEM,990488.75,45210.031,1003553.3,7820,17300.83,4236.3599,0,16500,0,16000,0,14150,543497.19,351688.53,0,7015.3599,0,164961.13,63,F,W
H2UT01094,BISHOP,ROBERT,2/9/11,0,7/25/12,0,0,13-Jan-10,1,I,REP,278327.47,0,302771,0,88653.508,64209.969,0,0,0,0,0,49859.199,109575.56,168450,0,0,1000,11550,58,M,W
H8VA01147,WITTMAN,ROBERT J.,7/8/08,1,12/19/08,1,1,26-Jan-09,1,I,REP,1292243,0,971826.81,0,46001.621,366417.78,0,0,0,0,0,12185.12,774717.81,516683.16,275,1550,0,1094183.3,50,M,W
H2IN06023,BURTON,DANNY L,NA,0,NA,0,0,NA,0,I,REP,1131679.4,0,1255406.9,0,331146.88,207419.36,0,0,0,0,0,0,805292.5,237819.92,0,11840,0,15730,71,M,W
H0NJ10026,PAYNE,DONALD M,2/6/13,0,2/7/13,0,0,NA,0,I,DEM,617758.81,0,530169.63,0,1089209.8,1176798.9,0,0,0,0,0,0,257620.95,332974.81,4400,0,830,15748,75,M,W
H4LA07029,BOUSTANY,CHARLES DR. JR.,NA,0,NA,0,0,NA,0,I,REP,1679994.9,2149.6899,1260787.5,5000,142122.05,561329.31,0,0,0,0,0,0,787426.19,883250,0,3000,2500,0,53,M,W
H6MI04113,UPTON,FREDERICK STEPHEN,3/18/10,1,5/20/10,1,1,27-Jul-09,1,I,REP,2014320.6,0,2083790.3,0,735317.19,665847.63,0,0,0,0,0,0,613783.56,1352358.3,1000,2500,10500,62446.5,56,M,W
H2FL25018,DIAZ-BALART,MARIO,5/2/09,1,4/17/08,1,1,1-Aug-07,1,I,REP,739770.69,22527.24,541147.94,0,16462.73,215085.44,0,0,0,0,0,0,315836.19,378250,0,7300,6958.6899,0,55,M,W
H2PA09035,SHUSTER,WILLIAM FRANKLIN,NA,0,NA,0,0,NA,0,I,REP,852099.38,0,805206.19,0,46481.621,93374.789,0,0,0,0,0,4045.26,348047.97,499299.72,0,2300,0,0,49,M,W
H0MO01066,CLAY,WILLIAM LACY JR,5/19/12,0,7/15/10,1,1,28-Jul-10,1,I,DEM,693369.69,0,635944,1.00E+05,185952.55,243378.23,0,0,0,0,0,0,232489.55,456954.13,5.98,4.5500002,0,24076,53,M,W
H6IL02124,JACKSON,JESSE L JR,NA,0,NA,0,0,NA,0,I,DEM,795723.31,0,1032506.4,0,461248.38,224465.31,0,0,0,0,0,0,490066.38,307600,0,5.5500002,0,74663.938,44,M,W
H8WI01024,RYAN,PAUL D.,7/11/11,0,8/11/12,0,0,30-May-08,1,I,REP,3922760.3,0,1781673.3,0,878793.69,3019880.5,0,0,0,0,0,0,2597218.5,1244287,1037.5,6650,4500,12065.5,39,M,W
H8NY26095,LEE,CHRISTOPHER J.,NA,0,NA,0,0,NA,0,I,REP,1727160.8,9218.3701,1019164.9,0,26784.42,734780.25,0,0,0,150000,0,1.00E+05,920823.88,769922.44,14388.92,950,0,0,45,M,W
H2MA09072,LYNCH,STEPHEN F.,6/3/11,0,3/8/11,0,0,2-Nov-11,0,I,DEM,1000091.3,88859.898,1629197.8,1.00E+05,1301692,672585.56,0,0,0,0,0,0,434614.28,424900,0,0,5694.5098,39784,54,M,W
H8CA12171,SPEIER,JACKIE,3/17/09,1,5/12/09,1,1,12-Feb-09,1,I,DEM,1060952.8,0,772791.25,0,671120.44,959278.94,0,0,0,0,0,10489.47,643207.56,395988.13,9.4899998,9104.5498,0,0,59,F,W
H8MI09068,PETERS,GARY,5/5/10,1,6/15/09,1,1,NA,0,I,DEM,3285646,11874.84,3237451.5,1000,44525.191,92719.602,0,0,0,0,0,3513.97,2030832.4,1214918.4,5427.0601,10750,25500,2038244,51,M,W
H8CA20059,NUNES,DEVIN G,7/29/11,0,NA,0,0,17-Jan-08,1,I,REP,1223376,0,994286.5,0,784763.31,1013852.8,0,0,0,0,0,0,460438.5,737982,0,100,0,0,36,M,W
H2VA06115,GOODLATTE,BOB,5/5/09,1,4/13/09,1,1,3-Feb-09,1,I,REP,1006727,0,867838.31,130000,656337.63,795214.88,0,0,0,0,0,0,436932.53,544168.94,277.79001,3450,1500,26200,57,M,W
H8NM01224,HEINRICH,MARTIN,1/17/13,0,2/6/13,0,0,8-Jan-13,0,I,DEM,2792508.5,42427.578,2770752.3,65000,32716.949,54473.262,0,0,0,0,0,0,1715933,980798.63,2242.8701,2400,7500,1443934.5,38,M,W
H6TX15055,HINOJOSA,RUBEN E.,1/18/11,0,1/14/10,1,1,23-Sep-09,1,I,DEM,609897.94,0,622520.75,0,447196.06,434573.22,0,0,0,0,0,0,311970,291750,17.85,7900,7500,87768,69,M,W
H2ME02097,MICHAUD,MICHAEL H.,2/2/09,1,NA,0,0,20-May-11,0,I,DEM,1044371.9,0,1244847.9,0,259332.22,58406.172,0,0,0,0,0,0,311247.84,720699.94,6.1100001,150,0,542625.75,54,M,W
H8CA35032,DREIER,DAVID,NA,0,NA,0,0,NA,0,I,REP,1243191.5,0,1391075.5,1.00E+05,902479.06,754595,0,0,0,0,0,0,649384,527669.25,0,14400,2500,357231,57,M,W
H4IN01012,VISCLOSKY,PETER J,9/22/10,1,9/21/10,1,1,16-Feb-11,0,I,DEM,891337.5,0,1387951,0,991751.06,495137.56,0,0,0,0,0,0,316187.06,559748.5,2750,0,500,17848,60,M,W
H6IA01098,BRALEY,BRUCE L,4/6/09,1,8/24/08,1,1,14-Apr-08,1,I,DEM,2098471,0,2357363.8,0,287788.34,28895.5,0,0,0,0,0,3864.76,1272025,803261.56,10188.5,0,1000,519479.75,52,M,W
H6TX00115,REYES,SILVESTRE,NA,0,NA,0,0,NA,0,I,DEM,1044123.3,0,1040965.9,0,39281.148,42438.609,0,0,0,0,0,0,620081.06,416316.06,800,2200,1000,7035.9375,65,M,W
H4CA16049,LOFGREN,ZOE,3/17/11,0,7/22/09,1,1,NA,0,I,DEM,782099.69,0,790373.94,0,351253.66,342979.41,0,0,0,0,0,0,365017.34,397666.5,0,2500,0,35178,62,F,W
H4OH19036,LATOURETTE,STEVEN C,NA,0,NA,0,0,NA,0,I,REP,1290685.9,0,1217065.9,0,190892.3,264512.28,0,0,0,0,0,0,585309.06,705250,110,500,3500,137671.38,55,M,W
H4TX10028,DOGGETT,LLOYD REP.,6/9/10,1,10/8/09,1,1,NA,0,I,DEM,1200342.4,0,1122083.9,0,2765078.3,2843336.5,0,0,0,0,0,0,704988.38,355522.81,2500,6050,3075.8,800229.13,63,M,W
H2FL08055,MICA,JOHN L. MR.,NA,0,7/2/10,1,1,15-Jul-09,1,I,REP,1205985.1,0,1334101.4,0,681199,553082.75,0,0,0,0,0,0,459476.13,716399,475,250,0,239084.13,66,M,W
H6MI12181,MILLER,CANDICE S.,6/30/08,1,1/15/10,1,1,17-Aug-07,1,I,REP,761648.75,0,846119.38,0,985772.38,901301.75,0,0,0,0,0,0,274884.75,483485.09,262.78,0,0,0,55,F,W
H6NJ12136,LANCE,LEONARD,6/20/12,0,7/8/10,1,1,4-Feb-09,1,I,REP,1341108.9,9116.5,1197141.5,0,30190.92,174158.34,0,0,0,0,0,50000,633683.44,696927.69,0,2610,1000,349518.13,57,M,W
H8PA01153,BRADY,ROBERT A,5/26/10,1,6/25/09,1,1,11-Jun-09,1,I,DEM,904748.25,0,747603.44,0,544685.94,701830.75,0,0,0,0,0,0,629335,270910,0,1000,0,0,64,M,W
H0CA32101,CHU,JUDY,9/22/10,1,8/19/11,0,0,3-May-10,1,I,DEM,2502170.5,0,1910356.6,0,0,591813.81,0,0,50000,50000,0,0,1733980,672085,0,5100,1000,0,56,F,W
H4NY11138,CLARKE,YVETTE D,1/20/11,0,1/20/11,0,1,7-Jul-09,1,I,DEM,733049.13,0,714585.13,50000,39120.699,57584.922,0,0,0,0,0,92023.617,377764.5,353567.22,37.939999,500,1200,0,45,F,W
H2IL01042,RUSH,BOBBY L,5/25/11,0,6/14/11,0,0,23-Jan-09,1,I,DEM,532446.75,0,555187.56,5000,24821.01,2080.24,0,0,0,0,0,23489.43,83137.5,449051.25,0,1000,0,0,63,M,W
H4PA15087,DENT,CHARLES WIEDER,NA,0,2/25/09,1,1,26-Feb-09,1,I,REP,2415571.5,71282.656,2553936.5,0,178644.31,40279.359,0,0,0,0,0,0,1241672.5,1092300,90,2400,250,2054618,49,M,W
H2CA39078,SANCHEZ,LINDA,6/6/11,0,3/28/11,0,0,13-Jan-09,1,I,DEM,723863.06,0,741142,0,189578.52,172299.58,0,0,0,0,0,0,171154.22,551130.75,10.18,0,0,53711,40,F,W
H6VT00160,WELCH,PETER,5/7/13,0,6/9/09,1,1,12-Feb-09,1,I,DEM,1027180.6,0,698547.44,206000,630035.69,958668.81,0,0,0,0,0,0,506926.53,492300,2911.54,1935,15000,32733.438,62,M,W
H0IL16085,MANZULLO,DONALD A.,NA,0,NA,0,0,NA,0,I,REP,1160685.3,0,1133359.8,151000,182747.84,210073.39,0,0,0,0,0,0,708324.25,440707.56,6330,4600,1000,73357,65,M,W
H4TX19102,NEUGEBAUER,RANDY HONORABLE,4/22/09,1,5/11/10,1,1,2-Feb-09,1,I,REP,1135652.4,0,974051.81,0,488012.16,649612.75,0,0,0,0,0,0,541963.94,580845.38,400,9450,5036.5,42097.125,60,M,W
H4TX13014,THORNBERRY,MAC,9/21/11,0,2/10/09,1,1,5-Feb-10,1,I,REP,689960.06,0,792833.5,210000,342865.91,239992.48,0,0,0,0,0,0,435904.63,240111.5,3250,0,0,0,51,M,W
